267.278
278.7676
285.466
286.0093
283.2222
282.8148
283.1223
282.1552
283.5512
283.2313
282.9886
282.4117
281.4535
278.5992
278.5197
277.9204
277.1937
276.2077
274.0834
275.3604
274.2976
273.8004
272.8214
271.0489
272.0007
271.5258
270.8779
271.3728
268.5919
269.6005
268.8604
268.9388
268.2563
267.2017
268.845
267.3749
267.8397
266.0549
267.6545
267.0363
266.532
265.3805
266.0216
266.4919
266.1884
266.8916
263.8013
264.5132
267.0827
265.4853
262.6683
264.843
264.8422
264.8406
262.5373
264.1645
265.3488
264.692
262.1401
264.3148
263.7152
263.5566
261.8958
264.9006
263.175
263.699
261.8672
264.0953
262.4146
262.2776
261.7644
262.8841
261.8896
262.8527
260.4628
262.2455
262.1083
262.7806
260.081
262.1409
262.0013
262.1949
260.0203
260.6787
262.0465
258.6988
263.2021
261.5677
261.2639
260.3516
261.1473
259.8329
262.3268
259.1555
260.8538
260.9186
261.2944
259.5443
261.0486
260.2884
258.8973
261.0955
260.0052
262.11
258.9605
262.536
259.8961
260.3029
258.9084
260.9974
260.041
258.5941
261.0845
260.7374
261.5872
258.3359
260.1591
259.903
257.3207
261.2881
259.7824
260.1963
258.1486
260.013
259.9636
259.8904
258.3381
260.0759
259.8847
258.079
258.8191
259.411
259.6213
257.9934
259.228
259.6692
258.2321
259.4637
259.1975
256.0917
260.9054
259.886
259.8585
257.4929
259.4967
259.3337
257.3653
258.9325
259.1492
259.6766
256.8921
258.8567
258.9849
257.6032
259.7646
258.3605
259.2443
257.5559
258.1809
258.7765
257.1743
259.1102
258.9128
264.4243
